1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10
2,0.80671,0.4,0.56522,6,0.58442,0.2,0.34783,7,0.59638,0.2,0.56522,11,0.84985,0.6,0.6087,2,0.43448,0,0.30435,9,0.72803,0.6,0.6087,2,0.27705,0,0.21739,9,0.69496,0.4,0.26087,3,0.62477,0.2,0.52174,6,0.58282,0,0.3913,13
3,0.76015,0.6,0.52174,2,0.67266,0.4,0.43478,6,0.6808,0.4,0.3913,2,0.68962,0.4,0.3913,2,0.84798,0.6,0.43478,2,0.7522,0.4,0.56522,2,0.80443,0.6,0.43478,1,0.78934,0.6,0.43478,3,0.78987,0.4,0.52174,2,0.70852,0.4,0.6087,2
4,0.7681,0.6,0.43478,1,0.82133,0.4,0.30435,2,0.66845,0.4,0.30435,1,0.78901,0.8,0.30435,1,0.84798,0.6,0.43478,2,0.7508,0.4,0.52174,4,0.79869,0.6,0.43478,1,0.73484,0.6,0.52174,2,0.84498,0.6,0.43478,2,0.81278,0.6,0.52174,2
5,0.76009,0.4,0.56522,5,0.81245,0.4,0.30435,2,0.6603,0.2,0.21739,1,0.71741,0.6,0.34783,2,0.87136,0.6,0.3913,4,0.7492,0.4,0.26087,0,0.83222,0.6,0.3913,2,0.60466,0.4,0.17391,0,0.8389,0.6,0.3913,2,0.84818,0.6,0.3913,2
6,0.81479,0.4,0.56522,5,0.7347,0.4,0.13043,0,0.70832,0.4,0.34783,2,0.72749,0.6,0.3913,1,0.81652,0.6,0.3913,2,0.74032,0.4,0.52174,4,0.86268,0.6,0.43478,2,0.62016,0.4,0.52174,2,0.74165,0.6,0.34783,0,0.80871,0.4,0.52174,2
7,0.77491,0.4,0.56522,5,0.8224,0.4,0.30435,2,0.70832,0.4,0.3913,2,0.77144,0.6,0.34783,1,0.73657,0.6,0.3913,0,0.7508,0.4,0.52174,4,0.8234,0.4,0.3913,2,0.6448,0.4,0.086957,0,0.78787,0.4,0.56522,3,0.82554,0.6,0.43478,0
8,0.75307,0.4,0.56522,5,0.61936,0.4,0.47826,2,0.61094,0.4,0.30435,0,0.78306,0.6,0.47826,2,0.83336,0.6,0.47826,2,0.69156,0.4,0.34783,0,0.8399,0.4,0.3913,2,0.59571,0.4,0.17391,0,0.8401,0.6,0.3913,2,0.70251,0.4,0.56522,2
9,0.79969,0.4,0.56522,5,0.7347,0.4,0.13043,0,0.68795,0.4,0.47826,4,0.78306,0.6,0.47826,2,0.82067,0.8,0.56522,2,0.7508,0.4,0.52174,4,0.84731,0.6,0.43478,3,0.6448,0.4,0.086957,0,0.84919,0.6,0.3913,2,0.84331,0.6,0.43478,2
10,0.67486,0.4,0.086957,0,0.62523,0.4,0.47826,3,0.7502,0.4,0.56522,4,0.70852,0.4,0.3913,2,0.83336,0.6,0.47826,2,0.7508,0.4,0.52174,4,0.81365,0.4,0.43478,2,0.6046,0.4,0.17391,0,0.78787,0.4,0.56522,3,0.84818,0.6,0.3913,2
