1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10
2,0.63279,0.22222,0.5,25,0.4877,0,0.55556,46,0.53573,0.22222,0.55556,27,0.66586,0.33333,0.59722,31,0.58766,0.33333,0.51389,28,0.61888,0.22222,0.31944,0,0.38506,0.22222,0.41667,22,0.67369,0.33333,0.625,24,0.56024,0.11111,0.56944,38,0.34441,0.11111,0.31944,22
3,0.70057,0.33333,0.5,2,0.66047,0.22222,0.45833,1,0.57058,0.44444,0.43056,22,0.70456,0.33333,0.25,0,0.70448,0.55556,0.55556,9,0.65023,0.33333,0.38889,4,0.76224,0.66667,0.54167,3,0.66864,0.55556,0.29167,0,0.64043,0.44444,0.43056,7,0.60414,0.33333,0.125,2
4,0.63953,0.44444,0.47222,10,0.74658,0.44444,0.30556,0,0.58131,0.44444,0.41667,8,0.72959,0.55556,0.30556,0,0.68606,0.44444,0.55556,17,0.55725,0.11111,0.47222,22,0.75979,0.66667,0.51389,0,0.62884,0.44444,0.29167,0,0.645,0.44444,0.375,5,0.6457,0.44444,0.47222,2
5,0.63323,0.44444,0.5,5,0.73981,0.33333,0.34722,1,0.42974,0.22222,0.097222,4,0.72168,0.44444,0.29167,0,0.66193,0.33333,0.54167,17,0.58459,0.33333,0.48611,19,0.73848,0.55556,0.41667,0,0.65999,0.44444,0.33333,6,0.65025,0.44444,0.31944,5,0.38894,0,0.083333,7
6,0.69411,0.33333,0.5,2,0.71258,0.33333,0.40278,1,0.57888,0.33333,0.20833,3,0.68711,0.55556,0.5,17,0.6959,0.44444,0.56944,8,0.57084,0.11111,0.44444,22,0.76459,0.66667,0.5,1,0.65971,0.44444,0.33333,6,0.57969,0.33333,0.25,1,0.681,0.44444,0.51389,7
7,0.67288,0.33333,0.5,3,0.70986,0.33333,0.36111,1,0.61706,0.44444,0.45833,18,0.65897,0.33333,0.55556,16,0.65049,0.33333,0.52778,15,0.58326,0.22222,0.11111,1,0.73687,0.55556,0.52778,10,0.64591,0.44444,0.34722,6,0.56752,0.33333,0.34722,6,0.68334,0.44444,0.51389,3
8,0.65628,0.44444,0.5,7,0.74087,0.55556,0.38889,1,0.57918,0.44444,0.41667,6,0.645,0.44444,0.31944,2,0.67339,0.44444,0.54167,19,0.66101,0.33333,0.43056,4,0.77042,0.55556,0.55556,25,0.61716,0.33333,0.375,9,0.63868,0.44444,0.31944,2,0.60587,0.33333,0.23611,2
9,0.6794,0.33333,0.52778,3,0.60351,0.22222,0.47222,2,0.65012,0.44444,0.40278,15,0.70682,0.55556,0.40278,11,0.70307,0.55556,0.56944,14,0.58618,0.33333,0.48611,19,0.76276,0.55556,0.51389,1,0.66466,0.44444,0.34722,1,0.56621,0.33333,0.34722,6,0.59624,0.22222,0.26389,2
10,0.69689,0.33333,0.5,2,0.64563,0.22222,0.45833,1,0.51737,0.22222,0.13889,0,0.6556,0.44444,0.30556,2,0.66461,0.44444,0.55556,23,0.65889,0.33333,0.41667,12,0.72552,0.33333,0.5,15,0.66261,0.44444,0.31944,1,0.61206,0.33333,0.29167,11,0.64651,0.44444,0.45833,3
