1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10
2,0.63936,0.5,0.4375,2,0.34555,0,0.5,21,0.65129,0.5,0.46875,12,0.54243,0,0.40625,14,0.43852,0,0.4375,17,0.42321,0,0.40625,15,0.32879,0,0.4375,22,0.60218,0.5,0.4375,3,0.37997,0,0.40625,16,0.58198,0.25,0.28125,8
3,0.61625,0.5,0.5,8,0.4592,0.25,0.46875,13,0.41427,0,0.5625,23,0.35467,0.25,0.53125,15,0.43341,0,0.5,24,0.68703,0.5,0.5,12,0.17641,0,0.34375,25,0.22706,0,0.53125,22,0.50708,0.25,0.4375,10,0.6169,0.5,0.53125,14
4,0.59714,0.25,0.21875,6,0.62335,0.5,0.46875,9,0.62765,0.5,0.53125,10,0.75634,0.5,0.375,9,0.35606,0,0.53125,21,0.60122,0.25,0.28125,5,0.47786,0,0.4375,15,0.44141,0,0.4375,21,0.82801,0.5,0.15625,1,0.53911,0.25,0.5625,8
5,0.51083,0.25,0.5625,14,0.68593,0.5,0.46875,10,0.69779,0.5,0.4375,0,0.5983,0.25,0.59375,13,0.72087,0.5,0.4375,9,0.49894,0.25,0.5625,17,0.4663,0.25,0.5625,7,0.44469,0,0.59375,22,0.59225,0.25,0.40625,11,0.56065,0.5,0.46875,10
6,0.42927,0,0.4375,16,0.542,0.25,0.53125,13,0.47371,0,0.5,16,0.73015,0.5,0.4375,3,0.64883,0.25,0.53125,11,0.60067,0.5,0.5,12,0.77149,0.5,0.5,9,0.34813,0,0.375,13,0.66613,0.25,0.53125,11,0.53942,0.25,0.34375,10
7,0.42398,0,0.34375,17,0.50838,0.25,0.53125,11,0.41885,0,0.4375,19,0.64708,0.5,0.59375,9,0.51972,0.25,0.4375,1,0.5837,0.25,0.28125,2,0.27098,0,0.5,20,0.27264,0,0.4375,26,0.32498,0,0.53125,26,0.3745,0,0.46875,22
8,0.18342,0,0.46875,25,0.42472,0,0.5625,20,0.67028,0.25,0.28125,8,0.49249,0,0.4375,14,0.48038,0.25,0.59375,15,0.62741,0.5,0.3125,4,0.53892,0.25,0.1875,5,0.29403,0,0.4375,26,0.58106,0.25,0.5625,10,0.71798,0.25,0.28125,8
9,0.35086,0,0.375,21,0.60759,0.25,0.53125,12,0.67923,0.5,0.46875,8,0.28389,0,0.40625,26,0.46381,0,0.40625,14,0.27667,0,0.59375,25,0.32157,0,0.53125,21,0.35412,0.25,0.34375,1,0.63002,0.25,0.40625,11,0.33245,0,0.46875,18
10,0.58865,0.5,0.5,12,0.4435,0.25,0.46875,12,0.64201,0.5,0.46875,6,0.51839,0.25,0.40625,12,0.40256,0,0.5625,23,0.4489,0.25,0.4375,10,0.4521,0,0.46875,18,0.69917,0.5,0.5,7,0.66042,0.5,0.5,6,0.36767,0,0.53125,18
11,0.49814,0.25,0.5625,15,0.34133,0.25,0.40625,7,0.45763,0.25,0.53125,14,0.56502,0.5,0.5625,13,0.72324,0.5,0.46875,7,0.37354,0,0.5625,21,0.5905,0.5,0.4375,8,0.60918,0.5,0.4375,4,0.41003,0,0.59375,21,0.40412,0,0.28125,11
12,0.44285,0,0.5625,22,0.15278,0,0.5625,25,0.59695,0.25,0.5,11,0.45035,0.25,0.4375,11,0.55248,0,0.40625,15,0.53004,0.25,0.53125,9,0.61751,0.25,0.5625,7,0.21124,0,0.21875,13,0.52718,0.25,0.40625,12,0.57015,0.25,0.46875,12
13,0.28211,0,0.46875,20,0.57138,0.5,0.375,0,0.41494,0,0.40625,17,0.32357,0.25,0.46875,4,0.58275,0.25,0.53125,2,0.56453,0.5,0.5,14,0.59953,0.25,0.4375,11,0.45315,0,0.5625,19,0.54206,0,0.4375,14,0.38544,0,0.5625,24
14,0.60559,0.25,0.3125,9,0.27483,0,0.5625,20,0.63153,0.5,0.5625,5,0.73495,0.5,0.53125,14,0.55174,0,0.4375,16,0.78658,0.5,0.4375,8,0.43025,0,0.53125,18,0.76052,0.5,0.34375,3,0.50226,0.25,0.5625,10,0.42505,0,0.5625,23
15,0.54129,0.5,0.53125,15,0.5033,0,0.5,21,0.39669,0,0.46875,22,0.39595,0,0.59375,23,0.70093,0.5,0.53125,9,0.27058,0,0.46875,24,0.55008,0.25,0.4375,12,0.64883,0.25,0.4375,9,0.7064,0.5,0.46875,4,0.55641,0.5,0.53125,14
16,0.56004,0.5,0.59375,14,0.84332,0.5,0.46875,10,0.58669,0.5,0.53125,12,0.45379,0.25,0.5625,13,0.39623,0,0.5,19,0.29148,0,0.5625,18,0.4891,0.25,0.59375,17,0.5932,0.25,0.53125,14,0.53714,0.25,0.53125,14,0.57067,0.25,0.59375,16
17,0.31435,0,0.5625,23,0.40907,0,0.5625,22,0.51637,0.25,0.40625,5,0.68835,0.25,0.46875,13,0.6839,0.5,0.5,5,0.60322,0.5,0.5625,12,0.47942,0.25,0.4375,11,0.55949,0,0.5625,18,0.58914,0.5,0.53125,7,0.64588,0.5,0.375,0
18,0.45339,0,0.59375,19,0.64886,0.25,0.46875,4,0.24129,0,0.3125,22,0.56364,0.25,0.5625,6,0.33774,0,0.46875,21,0.55924,0.25,0.53125,5,0.58865,0.5,0.53125,10,0.70996,0.5,0.375,0,0.65009,0.5,0.40625,4,0.50168,0,0.40625,15
19,0.44844,0.25,0.5,3,0.739,0.5,0.5,10,0.77318,0.5,0.46875,7,0.4111,0,0.40625,21,0.24932,0,0.40625,19,0.72714,0.25,0.4375,7,0.57316,0.25,0.5625,9,0.34542,0,0.46875,26,0.78735,0.5,0.53125,9,0.47454,0.25,0.59375,14
20,0.22504,0,0.3125,23,0.53339,0.25,0.46875,11,0.4624,0.25,0.4375,13,0.53266,0.25,0.28125,8,0.24255,0,0.40625,25,0.36887,0,0.1875,19,0.19676,0,0.4375,25,0.42355,0.25,0.34375,10,0.3268,0,0.34375,13,0.55288,0.25,0.53125,14
21,0.60424,0.25,0.40625,12,0.36457,0,0.25,17,0.53524,0.25,0.3125,9,0.6185,0.5,0.53125,9,0.57996,0.25,0.375,10,0.42853,0,0.5625,21,0.80238,0.5,0.46875,7,0.59612,0.25,0.4375,13,0.51999,0.25,0.4375,13,0.54747,0.25,0.40625,7
22,0.50244,0.25,0.34375,6,0.30833,0,0.375,23,0.4829,0.25,0.59375,10,0.69844,0.5,0.375,0,0.56557,0.5,0.46875,11,0.8565,0.75,0.34375,6,0.46556,0,0.5625,18,0.74875,0.5,0.46875,2,0.60869,0.25,0.53125,11,0.62452,0.5,0.25,1
23,0.50503,0.25,0.5625,16,0.2964,0,0.5625,24,0.64815,0.5,0.53125,9,0.67735,0.5,0.5,11,0.52562,0,0.4375,14,0.28475,0,0.46875,25,0.45468,0,0.4375,15,0.69364,0.25,0.53125,9,0.58054,0.5,0.53125,12,0.68897,0.5,0.40625,7
24,0.52589,0.25,0.34375,2,0.55801,0.25,0.4375,12,0.4155,0.25,0.5625,13,0.7745,0.5,0.375,6,0.32843,0,0.15625,15,0.52178,0.25,0.59375,13,0.56314,0.25,0.4375,10,0.27194,0,0.5,23,0.54707,0.5,0.5,11,0.5719,0.25,0.375,11
25,0.57688,0.5,0.53125,12,0.23561,0,0.59375,24,0.59458,0.5,0.46875,9,0.80859,0.5,0.28125,1,0.57983,0.25,0.53125,12,0.55786,0.25,0.5,4,0.31927,0,0.4375,16,0.46267,0,0.4375,15,0.29729,0,0.46875,21,0.55288,0.25,0.53125,14
26,0.3796,0,0.3125,18,0.49728,0.25,0.53125,0,0.52313,0.25,0.5625,8,0.71777,0.75,0.3125,0,0.59419,0.25,0.5625,12,0.41079,0,0.5625,21,0.61807,0.25,0.53125,11,0.56895,0.25,0.4375,13,0.67462,0.25,0.15625,0,0.47454,0.25,0.59375,14
27,0.4686,0,0.5625,19,0.43686,0.25,0.40625,12,0.13163,0,0.4375,26,0.59551,0.25,0.15625,3,0.32216,0,0.3125,19,0.62206,0.25,0.40625,12,0.50681,0.5,0.25,6,0.54292,0.25,0.4375,13,0.70572,0.5,0.4375,2,0.61591,0.25,0.3125,9
28,0.34081,0,0.375,21,0.42727,0.25,0.5,5,0.70302,0.5,0.5,11,0.43372,0,0.375,14,0.8483,0.5,0.375,7,0.47361,0.25,0.40625,3,0.38876,0,0.4375,21,0.42518,0,0.5625,20,0.36472,0,0.46875,16,0.5565,0.25,0.375,11
29,0.28211,0,0.46875,20,0.44506,0,0.5625,18,0.31303,0,0.375,14,0.42515,0,0.5,20,0.55789,0.25,0.5,13,0.58469,0.25,0.53125,11,0.48308,0,0.4375,16,0.57811,0.5,0.53125,13,0.52328,0.25,0.46875,14,0.59253,0.5,0.5,8
30,0.44506,0.25,0.5625,4,0.51907,0.25,0.375,0,0.40572,0,0.5625,21,0.36067,0.25,0.5,14,0.75824,0.25,0.5625,9,0.55113,0.25,0.25,1,0.24587,0,0.53125,23,0.24179,0.25,0.28125,8,0.6007,0.25,0.53125,12,0.6949,0.5,0.40625,6
