1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10
2,0.65049,0.090909,0.18824,11,0.7645,0.54545,0.36471,0,0.6053,0.45455,0.65882,2,0.63524,0.27273,0.63529,3,0.70082,0.27273,0.52941,2,0.67591,0.36364,0.56471,4,0.60748,0.27273,0.58824,3,0.64774,0.36364,0.65882,2,0.60097,0.36364,0.52941,8,0.65824,0.27273,0.68235,5
3,0.56586,0.18182,0.4,6,0.55881,0.27273,0.15294,0,0.60476,0.18182,0.32941,0,0.30174,0,0.070588,6,0.66621,0.36364,0.6,8,0.67576,0.45455,0.54118,7,0.55233,0.27273,0.16471,0,0.63839,0.36364,0.4,11,0.59536,0.090909,0.29412,13,0.51196,0.45455,0.49412,12
4,0.58615,0.27273,0.41176,3,0.7301,0.45455,0.36471,1,0.58439,0.27273,0.36471,1,0.5641,0.45455,0.52941,9,0.64181,0.36364,0.62353,6,0.61369,0.36364,0.48235,19,0.61928,0.27273,0.23529,1,0.60886,0.18182,0.25882,14,0.777,0.45455,0.34118,9,0.57717,0.45455,0.49412,11
5,0.59244,0.090909,0.23529,0,0.73164,0.45455,0.37647,1,0.55158,0.090909,0.18824,0,0.56845,0.45455,0.52941,10,0.7358,0.45455,0.56471,3,0.60823,0.18182,0.17647,1,0.57732,0.27273,0.23529,2,0.56803,0.18182,0.30588,20,0.73912,0.27273,0.27059,6,0.57514,0.45455,0.49412,11
6,0.59203,0.27273,0.38824,1,0.72056,0.36364,0.35294,1,0.55684,0.090909,0.18824,0,0.54397,0.36364,0.58824,13,0.69491,0.36364,0.58824,7,0.61179,0.090909,0.30588,0,0.60735,0.27273,0.23529,1,0.61367,0.27273,0.31765,16,0.75013,0.54545,0.36471,20,0.5769,0.45455,0.51765,10
7,0.58703,0.18182,0.35294,2,0.56491,0.27273,0.15294,0,0.65253,0.27273,0.36471,9,0.5437,0.36364,0.52941,17,0.6708,0.27273,0.51765,2,0.68282,0.45455,0.54118,7,0.47577,0.18182,0.14118,3,0.61159,0.27273,0.32941,17,0.71452,0.45455,0.64706,7,0.51733,0.45455,0.49412,13
8,0.58961,0.18182,0.37647,2,0.73013,0.36364,0.34118,1,0.61067,0.27273,0.4,12,0.5727,0.45455,0.52941,10,0.69284,0.36364,0.61176,6,0.53123,0.090909,0.12941,7,0.632,0.36364,0.14118,1,0.6091,0.18182,0.27059,19,0.72312,0.45455,0.63529,9,0.63828,0.45455,0.6,8
9,0.60159,0.27273,0.38824,2,0.73058,0.36364,0.35294,1,0.62109,0.18182,0.31765,0,0.57925,0.45455,0.52941,9,0.68896,0.36364,0.35294,1,0.59052,0.27273,0.42353,20,0.60252,0.27273,0.24706,2,0.60158,0.27273,0.17647,6,0.67597,0.45455,0.61176,11,0.57987,0.45455,0.57647,9
10,0.51034,0.36364,0.54118,15,0.61196,0.27273,0.4,16,0.53428,0.36364,0.45882,10,0.61212,0.18182,0.070588,0,0.70413,0.36364,0.61176,11,0.6527,0.45455,0.50588,5,0.62271,0.27273,0.23529,0,0.57181,0.36364,0.43529,18,0.72531,0.45455,0.62353,8,0.58526,0.36364,0.48235,11
11,0.57897,0.18182,0.37647,2,0.61678,0.18182,0.32941,10,0.55836,0.27273,0.14118,0,0.54755,0.27273,0.54118,10,0.70299,0.36364,0.61176,8,0.58409,0.36364,0.50588,16,0.62639,0.36364,0.55294,17,0.61297,0.090909,0.2,12,0.63604,0.27273,0.54118,22,0.21134,0,0.24706,27
12,0.59532,0.090909,0.22353,0,0.62058,0.36364,0.44706,16,0.63592,0.45455,0.47059,12,0.57842,0.36364,0.4,14,0.70135,0.36364,0.61176,11,0.62577,0.36364,0.43529,26,0.71326,0.45455,0.52941,9,0.59042,0.090909,0.2,12,0.70868,0.45455,0.63529,10,0.52642,0.27273,0.54118,13
13,0.57995,0.18182,0.37647,2,0.62383,0.36364,0.43529,14,0.54645,0.27273,0.48235,7,0.5534,0.27273,0.47059,10,0.68451,0.45455,0.56471,2,0.62639,0.36364,0.45882,18,0.73021,0.54545,0.52941,5,0.58937,0.090909,0.2,12,0.74019,0.45455,0.6,10,0.59035,0.45455,0.51765,12
14,0.5616,0.36364,0.56471,12,0.72711,0.36364,0.48235,10,0.56629,0.27273,0.49412,7,0.55575,0.36364,0.52941,11,0.68451,0.45455,0.56471,2,0.6295,0.36364,0.45882,18,0.74183,0.54545,0.51765,7,0.53863,0.090909,0.32941,20,0.62459,0.27273,0.54118,24,0.41468,0.18182,0.43529,22
15,0.58909,0.090909,0.21176,0,0.69609,0.36364,0.51765,14,0.52457,0.18182,0.29412,12,0.56484,0.36364,0.31765,7,0.67883,0.45455,0.57647,2,0.66596,0.36364,0.54118,8,0.74116,0.45455,0.54118,10,0.63673,0.36364,0.45882,12,0.60614,0.27273,0.54118,24,0.51875,0.27273,0.55294,13
16,0.59093,0.090909,0.22353,0,0.71368,0.36364,0.49412,19,0.66654,0.36364,0.47059,10,0.52403,0.27273,0.51765,14,0.67742,0.45455,0.57647,2,0.64377,0.45455,0.50588,23,0.69265,0.54545,0.48235,5,0.60414,0.36364,0.38824,16,0.6471,0.45455,0.34118,12,0.51073,0.45455,0.49412,14
17,0.53288,0.36364,0.56471,18,0.72406,0.36364,0.35294,1,0.54541,0.18182,0.32941,12,0.58075,0.36364,0.58824,8,0.59348,0.18182,0.15294,5,0.633,0.36364,0.44706,19,0.70332,0.54545,0.49412,5,0.64473,0.36364,0.47059,12,0.65899,0.45455,0.35294,12,0.51587,0.27273,0.54118,13
18,0.58394,0.18182,0.42353,0,0.58244,0.36364,0.31765,15,0.68386,0.36364,0.4,9,0.54929,0.27273,0.30588,8,0.5501,0.27273,0.54118,30,0.55055,0.18182,0.42353,20,0.73686,0.45455,0.52941,5,0.61131,0.18182,0.28235,14,0.65123,0.36364,0.6,16,0.40419,0.18182,0.45882,26
19,0.50221,0.36364,0.48235,9,0.74524,0.54545,0.51765,7,0.54748,0.18182,0.30588,11,0.61249,0.45455,0.42353,7,0.70813,0.45455,0.54118,3,0.61298,0.36364,0.45882,19,0.59903,0.36364,0.50588,20,0.58729,0.27273,0.38824,18,0.6673,0.36364,0.54118,10,0.51661,0.45455,0.48235,13
20,0.58583,0.27273,0.42353,3,0.75767,0.45455,0.52941,9,0.56129,0.27273,0.48235,9,0.54604,0.36364,0.58824,13,0.62295,0.27273,0.62353,28,0.59554,0.36364,0.44706,22,0.70534,0.45455,0.55294,12,0.58932,0.36364,0.094118,1,0.63256,0.27273,0.54118,23,0.53607,0.27273,0.55294,8
21,0.59451,0.090909,0.2,0,0.69854,0.36364,0.51765,14,0.66256,0.27273,0.41176,8,0.57229,0.36364,0.51765,10,0.61384,0.27273,0.62353,28,0.61266,0.36364,0.45882,19,0.59415,0.27273,0.23529,0,0.56359,0.090909,0.21176,10,0.62853,0.27273,0.51765,23,0.58,0.45455,0.57647,9
22,0.5214,0.36364,0.52941,11,0.63943,0.36364,0.45882,14,0.55121,0.36364,0.48235,11,0.55274,0.090909,0.10588,8,0.68224,0.27273,0.56471,2,0.62836,0.36364,0.45882,20,0.68462,0.45455,0.51765,8,0.65069,0.36364,0.42353,14,0.61204,0.18182,0.2,12,0.65734,0.45455,0.58824,6
23,0.5941,0.090909,0.22353,0,0.73295,0.45455,0.51765,13,0.55872,0.36364,0.47059,2,0.55085,0.090909,0.12941,8,0.54939,0.27273,0.54118,30,0.62068,0.27273,0.34118,11,0.692,0.45455,0.48235,11,0.63718,0.18182,0.41176,10,0.75226,0.45455,0.6,9,0.52511,0.27273,0.55294,10
24,0.51266,0.36364,0.49412,9,0.73061,0.36364,0.48235,13,0.57267,0.27273,0.48235,8,0.55104,0.090909,0.16471,7,0.63216,0.27273,0.15294,4,0.55644,0.18182,0.41176,21,0.67501,0.36364,0.55294,10,0.6356,0.36364,0.42353,14,0.74896,0.36364,0.30588,8,0.63803,0.45455,0.6,9
25,0.51958,0.18182,0.4,17,0.72269,0.36364,0.35294,1,0.53207,0.27273,0.47059,18,0.60267,0.36364,0.55294,3,0.57579,0.36364,0.52941,29,0.61913,0.36364,0.44706,25,0.75652,0.54545,0.52941,7,0.65134,0.18182,0.37647,9,0.63859,0.27273,0.51765,23,0.46327,0.18182,0.11765,4
26,0.59747,0.090909,0.22353,0,0.57587,0.27273,0.16471,0,0.53207,0.27273,0.47059,18,0.52166,0.27273,0.56471,15,0.60559,0.36364,0.57647,24,0.6199,0.27273,0.34118,5,0.72403,0.45455,0.54118,10,0.57944,0.36364,0.35294,18,0.73913,0.54545,0.50588,7,0.46655,0.18182,0.34118,17
27,0.53279,0.36364,0.44706,9,0.73723,0.36364,0.48235,13,0.55025,0.36364,0.48235,7,0.56203,0.36364,0.52941,11,0.55963,0.36364,0.52941,29,0.61641,0.36364,0.44706,25,0.73594,0.45455,0.54118,10,0.65629,0.18182,0.48235,7,0.60618,0.18182,0.28235,12,0.58962,0.36364,0.62353,8
28,0.52098,0.36364,0.49412,9,0.70735,0.45455,0.54118,18,0.58491,0.090909,0.31765,0,0.5504,0.18182,0.22353,9,0.55864,0.27273,0.49412,32,0.62519,0.36364,0.43529,21,0.73795,0.54545,0.54118,7,0.73709,0.36364,0.48235,7,0.7246,0.45455,0.6,10,0.55961,0.45455,0.48235,12
