1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10
2,0.3082,0,0.26667,26,0.26529,0,0.29333,48,0.27208,0,0.29333,41,0.246,0,0.28,49,0.26312,0,0.49333,46,0.25289,0,0.25333,39,0.33228,0.090909,0.18667,8,0.35515,0.18182,0.42667,7,0.3181,0,0.13333,17,0.31426,0.090909,0.26667,18
3,0.55393,0.27273,0.22667,9,0.31945,0.090909,0.36,6,0.35137,0.18182,0.32,12,0.31008,0.090909,0.13333,9,0.5217,0.27273,0.22667,3,0.4459,0.18182,0.26667,1,0.29082,0.090909,0.18667,13,0.36958,0.18182,0.17333,3,0.5376,0.27273,0.21333,0,0.55861,0.18182,0.26667,0
4,0.46797,0.090909,0.42667,23,0.44443,0.27273,0.22667,2,0.314,0.090909,0.25333,18,0.62989,0.36364,0.18667,8,0.51095,0.27273,0.25333,3,0.38134,0.18182,0.34667,12,0.32077,0,0.16,17,0.36552,0.090909,0.29333,8,0.35786,0.18182,0.33333,5,0.47004,0.090909,0.36,6
5,0.4792,0.18182,0.32,20,0.28057,0.090909,0.32,9,0.36438,0.090909,0.13333,9,0.66985,0.36364,0.13333,3,0.5633,0.27273,0.2,1,0.33203,0.090909,0.37333,6,0.31287,0.090909,0.14667,10,0.44873,0.18182,0.4,4,0.49421,0.18182,0.26667,2,0.46304,0.090909,0.36,6
6,0.46636,0.090909,0.44,30,0.40915,0.27273,0.29333,15,0.3343,0.090909,0.16,11,0.32412,0.090909,0.10667,7,0.50516,0.27273,0.25333,3,0.36265,0.18182,0.37333,3,0.36512,0.090909,0.093333,1,0.45385,0.090909,0.42667,18,0.34439,0.18182,0.33333,7,0.41192,0.18182,0.41333,4
7,0.39465,0.090909,0.44,32,0.30741,0.090909,0.42667,7,0.34077,0.18182,0.4,22,0.28185,0,0.093333,26,0.43139,0.18182,0.44,10,0.36265,0.18182,0.37333,3,0.27926,0,0.25333,23,0.53921,0.18182,0.16,9,0.33626,0.18182,0.33333,8,0.38631,0.18182,0.38667,5
8,0.47084,0.090909,0.46667,23,0.25409,0,0.37333,28,0.3758,0.18182,0.34667,9,0.28278,0,0.093333,31,0.53784,0.18182,0.38667,15,0.31863,0.090909,0.42667,6,0.28384,0.090909,0.16,11,0.45492,0.090909,0.42667,12,0.33261,0.18182,0.36,5,0.32039,0.090909,0.41333,12
9,0.33281,0.090909,0.50667,37,0.2898,0.090909,0.37333,15,0.42927,0.090909,0.53333,39,0.29191,0,0.12,9,0.45577,0.18182,0.42667,7,0.31701,0.090909,0.41333,10,0.38297,0.090909,0.093333,0,0.30891,0.090909,0.32,9,0.34203,0.27273,0.33333,5,0.73676,0.36364,0.08,0
10,0.55504,0.27273,0.28,16,0.29653,0.090909,0.33333,18,0.42159,0.090909,0.46667,34,0.3571,0.090909,0.45333,26,0.43657,0.090909,0.42667,13,0.34069,0.18182,0.44,8,0.283,0.090909,0.2,14,0.37513,0,0.52,46,0.41561,0.36364,0.30667,17,0.481,0.090909,0.4,14
11,0.38045,0,0.56,43,0.33156,0.090909,0.37333,10,0.42042,0,0.54667,41,0.27705,0,0.10667,26,0.42886,0.090909,0.42667,15,0.25129,0,0.24,28,0.23722,0,0.29333,51,0.28827,0,0.45333,43,0.31386,0.090909,0.4,12,0.36853,0.18182,0.44,7
12,0.40433,0,0.54667,42,0.33807,0.090909,0.33333,15,0.39493,0,0.57333,45,0.38621,0.090909,0.4,29,0.45277,0.27273,0.4,7,0.28223,0.090909,0.24,17,0.28712,0,0.18667,27,0.28488,0.090909,0.26667,19,0.32023,0.18182,0.44,19,0.37901,0.18182,0.44,7
