1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10
2,0.72771,0.3,0.70968,6,0.39394,0.3,0.25806,0,0.70045,0.2,0.54839,10,0.81094,0.5,0.6129,8,0.68377,0.2,0.58065,9,0.72063,0.4,0.54839,7,0.80345,0.5,0.64516,13,0.68031,0.5,0.45161,2,0.77917,0.4,0.64516,8,0.7749,0.4,0.64516,11
3,0.76272,0.3,0.48387,12,0.77689,0.6,0.6129,5,0.68215,0.5,0.51613,6,0.71209,0.2,0.6129,3,0.69754,0.4,0.51613,5,0.78729,0.5,0.64516,10,0.733,0.3,0.48387,1,0.76375,0.2,0.51613,6,0.7681,0.3,0.45161,3,0.75356,0.3,0.45161,3
4,0.76094,0.3,0.48387,12,0.76815,0.3,0.51613,4,0.79678,0.5,0.51613,4,0.769,0.4,0.6129,1,0.79391,0.4,0.6129,7,0.81654,0.5,0.54839,7,0.56014,0.4,0.32258,0,0.78816,0.4,0.51613,9,0.61717,0.4,0.3871,0,0.74712,0.3,0.45161,3
5,0.73792,0.2,0.45161,0,0.71033,0.2,0.3871,0,0.80044,0.5,0.51613,5,0.77862,0.4,0.6129,6,0.7529,0.4,0.64516,9,0.75757,0.4,0.54839,1,0.70626,0.2,0.51613,0,0.7624,0.3,0.48387,10,0.69662,0.2,0.48387,3,0.75481,0.3,0.41935,3
6,0.73584,0.2,0.45161,0,0.76048,0.2,0.45161,4,0.55558,0.5,0.3871,0,0.73109,0.5,0.54839,9,0.7823,0.4,0.6129,8,0.80419,0.4,0.51613,6,0.70667,0.2,0.51613,1,0.54565,0.5,0.3871,0,0.77518,0.3,0.45161,3,0.7129,0.2,0.51613,2
7,0.76322,0.3,0.48387,12,0.77041,0.3,0.51613,4,0.79355,0.4,0.54839,3,0.78704,0.4,0.64516,8,0.79553,0.4,0.6129,12,0.7722,0.4,0.54839,2,0.67975,0.2,0.54839,1,0.76232,0.3,0.48387,11,0.76885,0.3,0.45161,3,0.73619,0.3,0.51613,0
8,0.76847,0.6,0.67742,1,0.74633,0.2,0.35484,0,0.77664,0.3,0.51613,3,0.77612,0.3,0.58065,4,0.69951,0.5,0.58065,4,0.77859,0.4,0.67742,3,0.55312,0.4,0.32258,0,0.76449,0.3,0.48387,4,0.77174,0.3,0.45161,3,0.71379,0.2,0.51613,3
9,0.77376,0.4,0.67742,1,0.76673,0.2,0.3871,0,0.63921,0.5,0.45161,2,0.72708,0.2,0.6129,3,0.78548,0.4,0.6129,7,0.80427,0.4,0.58065,5,0.69405,0.2,0.51613,5,0.65794,0.5,0.58065,0,0.72997,0.4,0.3871,0,0.32281,0.1,0.032258,0
10,0.73584,0.2,0.45161,0,0.74028,0.2,0.35484,0,0.74642,0.2,0.6129,2,0.71697,0.2,0.6129,3,0.75767,0.4,0.6129,0,0.79954,0.4,0.58065,6,0.62746,0.4,0.35484,2,0.71679,0.5,0.3871,1,0.69585,0.2,0.35484,1,0.71934,0.2,0.51613,3
11,0.75898,0.3,0.48387,12,0.75708,0.2,0.3871,0,0.60351,0.4,0.48387,0,0.67496,0.2,0.64516,5,0.79315,0.4,0.54839,11,0.7839,0.3,0.64516,3,0.76202,0.4,0.32258,2,0.61408,0.6,0.51613,0,0.76722,0.3,0.45161,3,0.73656,0.3,0.51613,0
12,0.76246,0.3,0.48387,12,0.76984,0.3,0.51613,4,0.75173,0.2,0.6129,3,0.76492,0.4,0.70968,15,0.77848,0.3,0.6129,6,0.79786,0.4,0.6129,5,0.66665,0.2,0.48387,3,0.53699,0.5,0.45161,0,0.61333,0.4,0.3871,0,0.78518,0.4,0.54839,1
13,0.8114,0.6,0.64516,10,0.72349,0.2,0.45161,3,0.79372,0.4,0.54839,4,0.77593,0.3,0.58065,4,0.72511,0.3,0.58065,7,0.79149,0.4,0.64516,3,0.70164,0.4,0.3871,1,0.36785,0.2,0.064516,0,0.60694,0.4,0.3871,0,0.79046,0.4,0.48387,2
14,0.76272,0.3,0.48387,12,0.75551,0.2,0.45161,7,0.76199,0.3,0.6129,3,0.69173,0.4,0.58065,8,0.79728,0.4,0.6129,5,0.75859,0.5,0.45161,2,0.66694,0.2,0.45161,3,0.78939,0.4,0.48387,9,0.7531,0.3,0.45161,0,0.75051,0.3,0.51613,0
15,0.77019,0.3,0.41935,0,0.71989,0.2,0.45161,3,0.79372,0.4,0.54839,4,0.67496,0.2,0.64516,5,0.67977,0.4,0.58065,1,0.75046,0.3,0.58065,3,0.73007,0.3,0.48387,2,0.79352,0.3,0.41935,8,0.72939,0.2,0.45161,1,0.79007,0.4,0.48387,1
