0.53014,0.25904,0.56107,11,0.68065,0.44681,0.58653,71,0.74746,0.5,0.639,48,0.62523,0.38667,0.6634,6,0.4645,0.14706,0.51111,38,0.5235,0.39744,0.65066,1,0.59252,0.35135,0.51911,36,0.56765,0.34545,0.58783,26,0.7969,0.63768,0.74393,38
0.52283,0.22289,0.4698,23,0.69039,0.46809,0.59896,61,0.66466,0.5,0.59751,18,0.58369,0.29333,0.36275,21,0.56495,0.26471,0.46667,14,0.56487,0.4359,0.58515,1,0.57358,0.2973,0.39172,27,0.51529,0.23636,0.47856,28,0.66464,0.4058,0.71965,47
0.51995,0.22289,0.52617,9,0.5969,0.30319,0.53782,65,0.52693,0.1875,0.52282,62,0.62038,0.36,0.60458,26,0.39872,0.14706,0.45185,36,0.61144,0.4359,0.60699,5,0.51325,0.21622,0.53503,26,0.56553,0.33636,0.59613,20,0.74493,0.56522,0.78146,44
0.51813,0.21687,0.5745,16,0.70273,0.48404,0.61451,41,0.69313,0.375,0.6722,40,0.5943,0.36,0.67647,10,0.53429,0.20588,0.51111,31,0.65574,0.47436,0.67686,6,0.624,0.37838,0.58599,36,0.49954,0.22727,0.5823,22,0.74441,0.57971,0.81678,36
0.55014,0.22892,0.44564,10,0.59747,0.29787,0.38653,43,0.63247,0.3125,0.43154,2,0.59128,0.29333,0.47059,11,0.33478,0.088235,0.25185,14,0.61052,0.30769,0.32751,9,0.54138,0.35135,0.40446,10,0.52149,0.18182,0.36653,2,0.70674,0.49275,0.42163,9
0.49088,0.1747,0.52215,43,0.71232,0.52128,0.58446,0,0.74917,0.5625,0.58091,34,0.60857,0.37333,0.61438,2,0.54296,0.23529,0.4963,30,0.52632,0.41026,0.66376,0,0.59379,0.35135,0.41401,36,0.5323,0.25455,0.55878,51,0.73295,0.50725,0.59161,3
0.53722,0.22892,0.44295,8,0.63127,0.35638,0.4114,7,0.68499,0.3125,0.53112,12,0.50365,0.17333,0.31373,6,0.41518,0.14706,0.31852,2,0.61707,0.28205,0.35808,0,0.53158,0.35135,0.39172,0,0.54245,0.16364,0.31812,3,0.6872,0.28986,0.12362,1
0.50208,0.20482,0.11946,3,0.39696,0.14362,0.10881,12,0.32827,0.0625,0.037344,3,0.56704,0.18667,0.13072,1,0.35817,0.14706,0.11111,4,0.31725,0.038462,0.017467,1,0.59652,0.32432,0.13376,1,0.48093,0.17273,0.095436,3,0.47544,0.086957,0.10155,3
0.5791,0.24096,0.51812,35,0.67578,0.41489,0.49948,63,0.57906,0.1875,0.63485,10,0.60712,0.42667,0.59804,22,0.48206,0.20588,0.46667,8,0.85023,0.65385,0.61572,3,0.70486,0.51351,0.43312,15,0.50928,0.28182,0.4592,28,0.67528,0.43478,0.69757,49
0.53808,0.24096,0.49396,9,0.66537,0.42553,0.56477,44,0.63779,0.3125,0.60581,58,0.67556,0.26667,0.47712,28,0.3246,0.058824,0.4,14,0.54758,0.16667,0.30131,1,0.57261,0.37838,0.52866,30,0.55283,0.24545,0.49378,54,0.72058,0.47826,0.63576,45
