0.55159,0.21084,0.47383,0,0.5986,0.31915,0.49845,50,0.59854,0.25,0.50207,56,0.5778,0.24,0.53595,23,0.37775,0.088235,0.33333,1,0.59458,0.35135,0.48089,22,0.47101,0.19481,0.51515,10,0.51812,0.19091,0.42877,4,0.71806,0.42029,0.72848,17
0.54372,0.22892,0.44161,1,0.56713,0.23404,0.4,0,0.58199,0.125,0.46888,38,0.65842,0.33333,0.52614,1,0.39767,0.14706,0.31852,24,0.57191,0.35135,0.42038,7,0.51611,0.23377,0.51282,29,0.57576,0.25455,0.4177,15,0.7126,0.53623,0.55408,1
0.52274,0.1988,0.37047,1,0.4976,0.20745,0.36166,58,0.47491,0.1875,0.43154,27,0.53313,0.26667,0.46405,28,0.41289,0.11765,0.35556,4,0.55132,0.2973,0.35032,0,0.46862,0.1039,0.37413,32,0.44923,0.13636,0.27524,9,0.53003,0.23188,0.64459,2
0.52528,0.24096,0.56779,91,0.72007,0.48404,0.59171,1,0.63661,0.375,0.6805,33,0.65848,0.42667,0.6732,15,0.59618,0.32353,0.5037,20,0.58222,0.18919,0.52548,28,0.52985,0.28571,0.65851,123,0.53656,0.27273,0.58645,26,0.79293,0.62319,0.71965,0
0.56264,0.24096,0.5047,5,0.62844,0.37234,0.54197,49,0.58542,0.25,0.56432,17,0.64575,0.34667,0.5817,14,0.40792,0.11765,0.38519,7,0.64353,0.40541,0.55096,20,0.52311,0.25974,0.6317,12,0.51914,0.2,0.50761,6,0.71266,0.4058,0.76821,15
0.54485,0.22289,0.49664,1,0.68027,0.45745,0.53886,61,0.6449,0.3125,0.60166,20,0.48461,0.093333,0.24837,25,0.44444,0.088235,0.37778,6,0.59922,0.27027,0.36943,10,0.48534,0.18182,0.47552,4,0.46879,0.14545,0.3444,10,0.65273,0.36232,0.62252,30
0.54735,0.20482,0.44295,11,0.64527,0.3883,0.50777,21,0.63427,0.3125,0.51037,2,0.49956,0.053333,0.13725,0,0.54476,0.20588,0.36296,0,0.532,0.24324,0.44904,12,0.45456,0.14286,0.49417,0,0.57957,0.23636,0.39696,12,0.70921,0.42029,0.43267,3
0.46531,0.1506,0.38926,6,0.63829,0.35106,0.46114,43,0.65387,0.375,0.39004,38,0.57544,0.28,0.35294,5,0.44683,0.11765,0.43704,34,0.54092,0.18919,0.23567,38,0.4855,0.22078,0.49767,6,0.44832,0.14545,0.4177,5,0.68658,0.47826,0.48344,9
0.57291,0.22892,0.54631,12,0.65345,0.40426,0.58446,42,0.57532,0.1875,0.63071,37,0.72658,0.42667,0.67647,11,0.45742,0.23529,0.48889,25,0.64583,0.43243,0.58599,15,0.50908,0.23377,0.64452,30,0.54484,0.25455,0.5491,16,0.7365,0.42029,0.77483,22
0.54243,0.19277,0.48188,11,0.59976,0.32979,0.55337,42,0.60632,0.25,0.56017,37,0.64958,0.33333,0.64379,10,0.44836,0.20588,0.48148,32,0.52669,0.18919,0.50955,18,0.49333,0.22078,0.65035,35,0.59403,0.30909,0.60719,29,0.78134,0.5942,0.78587,47
