0.52225,0.20482,0.26443,17,0.43123,0.14894,0.26528,20,0.52327,0.375,0.3195,0,0.51923,0.26471,0.40741,5,0.62876,0.46154,0.57205,5,0.435,0.10811,0.37898,5,0.51949,0.19481,0.4662,4,0.59176,0.37273,0.38728,10,0.70195,0.49275,0.69095,5
0.52366,0.20482,0.56107,1,0.69485,0.4734,0.56891,45,0.72873,0.375,0.62241,55,0.42863,0.14706,0.47407,18,0.61341,0.39744,0.62882,2,0.61724,0.37838,0.49682,52,0.47901,0.19481,0.60373,2,0.49245,0.19091,0.50207,6,0.73959,0.56522,0.66004,21
0.51755,0.20482,0.52886,0,0.62533,0.35106,0.52228,51,0.69664,0.4375,0.64315,65,0.3909,0.11765,0.42963,32,0.60464,0.41026,0.53712,9,0.49596,0.24324,0.43949,20,0.48672,0.22078,0.59207,13,0.50663,0.18182,0.52006,9,0.70461,0.42029,0.56291,15
0.56357,0.22892,0.56242,8,0.6833,0.43085,0.58756,41,0.67162,0.4375,0.6805,39,0.4284,0.11765,0.51111,22,0.82526,0.55128,0.68122,1,0.57245,0.37838,0.55096,23,0.57309,0.2987,0.67366,5,0.57869,0.24545,0.61272,8,0.77107,0.62319,0.81457,14
0.52135,0.21687,0.4255,6,0.67197,0.39362,0.46632,32,0.56353,0.25,0.57676,58,0.47278,0.20588,0.41481,17,0.66472,0.44872,0.55022,15,0.64299,0.2973,0.36943,15,0.5512,0.27273,0.54662,28,0.47266,0.2,0.36515,7,0.56095,0.30435,0.62914,28
0.51689,0.18675,0.21208,9,0.45808,0.11702,0.24456,59,0.39387,0.125,0.26556,4,0.50231,0.26471,0.34074,11,0.57421,0.35897,0.51092,1,0.40095,0.081081,0.15924,4,0.47626,0.15584,0.28205,1,0.51745,0.20909,0.25311,2,0.58944,0.23188,0.59603,8
0.53939,0.23494,0.40134,3,0.58572,0.26064,0.39482,45,0.6412,0.3125,0.3361,7,0.34962,0.14706,0.2963,10,0.52871,0.24359,0.32314,8,0.5311,0.37838,0.4172,2,0.48276,0.18182,0.41841,0,0.53828,0.17273,0.36791,2,0.71454,0.52174,0.54525,2
0.56935,0.21084,0.52886,29,0.68746,0.45745,0.52124,0,0.65961,0.3125,0.60166,63,0.43887,0.088235,0.43704,11,0.74777,0.44872,0.53712,3,0.62908,0.32432,0.45541,26,0.53476,0.22078,0.56294,35,0.54018,0.19091,0.49101,32,0.72112,0.55072,0.52539,23
0.5268,0.21084,0.46443,0,0.6259,0.32979,0.55233,52,0.57606,0.25,0.54772,66,0.43451,0.11765,0.45926,4,0.66097,0.37179,0.55895,18,0.50948,0.18919,0.36306,7,0.44375,0.20779,0.53263,49,0.52836,0.16364,0.44675,13,0.65776,0.37681,0.73951,18
0.56248,0.24096,0.58121,76,0.73153,0.50532,0.61554,26,0.5987,0.25,0.6971,25,0.55936,0.23529,0.55556,15,0.88435,0.66667,0.69869,2,0.70725,0.45946,0.5828,26,0.54315,0.23377,0.71212,13,0.57369,0.26364,0.62517,8,0.7647,0.53623,0.81457,17
