0.50773,0.23494,0.45906,6,0.15354,0.65313,0.3617,0.49845,57,0.20329,0.60911,0.25,0.53527,49,0.055172,0.6755,0.29333,0.55556,6,0.17959,0.55568,0.26471,0.47407,13,0.18367,0.67927,0.46154,0.63319,1,0.32287,0.55493,0.2973,0.40764,35,0.13333,0.50023,0.16883,0.57925,17,0.045296,0.52721,0.20909,0.39419,16,0.11646
0.57617,0.27108,0.51275,32,0.16423,0.68275,0.44681,0.47461,2,0.26006,0.68843,0.375,0.48963,7,0.089552,0.55413,0.08,0.26471,9,0.076923,0.60549,0.23529,0.4963,2,0.15842,0.84162,0.60256,0.63755,1,0.41964,0.61364,0.37838,0.56051,16,0.13146,0.56184,0.31169,0.58974,20,0.082333,0.60921,0.21818,0.52559,8,0.097959
0.5735,0.27108,0.5047,26,0.16605,0.67366,0.43085,0.46632,2,0.25392,0.68729,0.4375,0.47303,10,0.10769,0.55283,0.10667,0.27451,9,0.10063,0.60682,0.32353,0.4963,1,0.21782,0.83441,0.57692,0.63755,1,0.40179,0.59838,0.35135,0.55096,17,0.12381,0.56147,0.32468,0.57809,21,0.08726,0.6105,0.24545,0.52835,2,0.10976
0.57686,0.26506,0.52752,31,0.15742,0.68638,0.44681,0.49326,2,0.25301,0.68513,0.4375,0.48548,8,0.10526,0.55393,0.08,0.28431,10,0.074074,0.62443,0.32353,0.48148,1,0.22222,0.84265,0.58974,0.63755,1,0.41071,0.61606,0.37838,0.56688,14,0.13023,0.55843,0.2987,0.58159,20,0.079861,0.6163,0.25455,0.53527,13,0.11268
0.57632,0.26506,0.52617,32,0.15771,0.69139,0.46809,0.4943,2,0.26466,0.68164,0.4375,0.49793,9,0.10294,0.56234,0.08,0.29085,11,0.07317,0.61861,0.26471,0.5037,4,0.17647,0.84769,0.60256,0.64192,3,0.41778,0.62004,0.37838,0.57643,25,0.12844,0.56684,0.2987,0.58275,19,0.079722,0.6144,0.24545,0.53804,11,0.10822
0.57921,0.24699,0.54631,37,0.14311,0.71243,0.44681,0.48083,8,0.25767,0.66171,0.3125,0.55602,38,0.066666,0.59006,0.21333,0.46405,11,0.14746,0.65128,0.35294,0.4963,10,0.23762,0.84794,0.61538,0.66376,16,0.41739,0.66682,0.37838,0.56688,39,0.13023,0.58438,0.31169,0.59557,12,0.081632,0.61603,0.22727,0.5574,1,0.097466
0.57652,0.25301,0.53289,60,0.1492,0.70181,0.46809,0.49845,2,0.26308,0.68285,0.375,0.53942,9,0.082192,0.55317,0.066667,0.24837,8,0.066225,0.61016,0.32353,0.48889,9,0.22,0.85283,0.58974,0.63319,3,0.41256,0.63578,0.40541,0.56051,26,0.14084,0.56034,0.31169,0.58741,17,0.082616,0.59931,0.23636,0.54772,7,0.10277
0.58063,0.25301,0.56779,20,0.14261,0.72344,0.47872,0.5057,3,0.26627,0.68161,0.375,0.60581,27,0.074074,0.63859,0.36,0.64379,21,0.19853,0.62556,0.35294,0.51111,10,0.23301,0.84375,0.55128,0.68122,14,0.36752,0.70688,0.51351,0.46815,35,0.20652,0.61007,0.35065,0.57692,84,0.094405,0.62625,0.24545,0.57261,24,0.10305
0.58037,0.24699,0.56644,22,0.13946,0.72331,0.4734,0.52435,3,0.25648,0.69108,0.5625,0.60581,25,0.11111,0.677,0.37333,0.65033,15,0.20438,0.62183,0.35294,0.48889,10,0.24,0.86118,0.65385,0.69869,14,0.42857,0.6985,0.51351,0.54459,36,0.18269,0.61466,0.33766,0.60373,42,0.087395,0.62346,0.27273,0.58783,9,0.11215
0.57971,0.25301,0.57047,24,0.14213,0.72388,0.47872,0.50466,3,0.26667,0.68665,0.375,0.60996,27,0.073619,0.6467,0.36,0.64052,20,0.19926,0.61798,0.35294,0.51111,10,0.23301,0.84573,0.57692,0.68122,15,0.38461,0.70339,0.51351,0.47134,35,0.20541,0.61217,0.32468,0.58275,80,0.086655,0.62536,0.25455,0.57261,20,0.10687
0.5793,0.24699,0.56644,23,0.13946,0.72859,0.49468,0.52435,3,0.26801,0.68631,0.5,0.63485,24,0.094674,0.65653,0.36,0.66013,15,0.19495,0.61922,0.35294,0.48889,10,0.24,0.86722,0.64103,0.69432,14,0.42194,0.70257,0.51351,0.52866,36,0.18719,0.61222,0.33766,0.60956,43,0.086666,0.61326,0.27273,0.58091,9,0.11321
0.57052,0.24699,0.52617,58,0.14695,0.70534,0.44681,0.48601,2,0.25571,0.6908,0.3125,0.59336,4,0.062893,0.53807,0.093333,0.2451,10,0.093333,0.5943,0.32353,0.48148,9,0.22222,0.85909,0.61538,0.64629,1,0.42478,0.68773,0.45946,0.48089,13,0.18085,0.55432,0.2987,0.58625,19,0.07931,0.57485,0.22727,0.55187,11,0.098231
