0.526,0.25301,0.38255,44,0.18625,0.69254,0.40957,0.48705,1,0.23404,0.65463,0.25,0.38589,24,0.073394,0.71649,0.38667,0.54248,16,0.24066,0.66809,0.35294,0.46667,9,0.24742,0.51243,0.21622,0.42675,25,0.093567,0.64148,0.31169,0.29837,51,0.14414,0.62105,0.33636,0.42185,22,0.17831,0.75327,0.5942,0.67991,2,0.21751
0.5541,0.25904,0.47114,104,0.16634,0.72164,0.46809,0.4829,4,0.26911,0.6594,0.3125,0.59751,6,0.0625,0.53416,0.28,0.52288,8,0.17872,0.56953,0.32353,0.4,8,0.25,0.72298,0.45946,0.44268,29,0.19318,0.56246,0.28571,0.61888,13,0.072368,0.52198,0.28182,0.49516,7,0.13248,0.67213,0.43478,0.76159,1,0.14493
0.56399,0.25904,0.52349,74,0.15468,0.73794,0.48936,0.54611,5,0.25734,0.64433,0.25,0.66805,17,0.045198,0.58206,0.36,0.63072,6,0.20149,0.58792,0.32353,0.4963,9,0.21782,0.75133,0.45946,0.47134,33,0.18378,0.58019,0.31169,0.67249,32,0.073394,0.55258,0.28182,0.55187,11,0.12181,0.73906,0.52174,0.81898,6,0.16364
0.56251,0.25301,0.52349,74,0.15108,0.73884,0.49468,0.54922,5,0.25905,0.64613,0.25,0.6639,17,0.045454,0.57942,0.36,0.63072,6,0.20149,0.5925,0.32353,0.4963,10,0.21782,0.75166,0.45946,0.47771,33,0.18182,0.57905,0.32468,0.67133,30,0.076569,0.55206,0.28182,0.55463,11,0.12133,0.73566,0.52174,0.81678,6,0.16401
0.55777,0.24096,0.50067,53,0.14842,0.70313,0.45745,0.49741,4,0.25748,0.71554,0.5625,0.51037,2,0.1295,0.60317,0.36,0.65359,11,0.19636,0.57919,0.29412,0.45926,7,0.20833,0.6292,0.35135,0.34076,14,0.18056,0.56865,0.32468,0.60839,14,0.083472,0.59564,0.27273,0.5491,12,0.11834,0.75241,0.6087,0.78587,2,0.19765
0.54488,0.23494,0.49664,52,0.14552,0.67422,0.3883,0.46218,7,0.23028,0.69441,0.5,0.47718,0,0.12214,0.56732,0.33333,0.59477,12,0.19455,0.57257,0.29412,0.44444,16,0.21277,0.63926,0.45946,0.45541,6,0.18889,0.54988,0.2987,0.55128,6,0.083636,0.59899,0.24545,0.5325,8,0.10909,0.69699,0.4058,0.6777,7,0.14894
0.54751,0.24699,0.46443,94,0.16016,0.71051,0.45213,0.4943,4,0.25564,0.66994,0.4375,0.55187,3,0.09396,0.54907,0.34667,0.62745,11,0.19476,0.54767,0.26471,0.42963,14,0.19565,0.69529,0.43243,0.36624,31,0.21053,0.55833,0.28571,0.61538,11,0.072727,0.53142,0.27273,0.52974,7,0.1217,0.67569,0.43478,0.76821,1,0.14388
0.57966,0.26506,0.41074,12,0.18644,0.65121,0.38298,0.38031,2,0.25946,0.63067,0.375,0.51452,0,0.085714,0.65992,0.33333,0.57843,7,0.19841,0.57727,0.29412,0.41481,1,0.22222,0.71469,0.54054,0.43312,3,0.23121,0.63013,0.37662,0.62121,3,0.095082,0.59591,0.26364,0.49654,20,0.12367,0.74812,0.53623,0.74834,2,0.18137
0.57221,0.26506,0.48725,70,0.16635,0.71287,0.45213,0.48912,4,0.25758,0.60887,0.25,0.62241,12,0.048193,0.58619,0.34667,0.62092,12,0.19623,0.56189,0.26471,0.43704,8,0.19355,0.74994,0.48649,0.43312,29,0.20809,0.59274,0.31169,0.68065,70,0.072617,0.55118,0.30909,0.55048,19,0.13386,0.73912,0.47826,0.78808,7,0.15493
0.55273,0.25904,0.44161,12,0.17374,0.71228,0.46277,0.45285,1,0.2784,0.68591,0.4375,0.62241,5,0.084337,0.54228,0.28,0.52941,12,0.17721,0.55614,0.29412,0.38519,1,0.23256,0.70117,0.43243,0.37898,4,0.20513,0.55808,0.27273,0.59907,8,0.071066,0.51749,0.26364,0.45505,20,0.13212,0.67777,0.43478,0.68212,0,0.15873
0.56147,0.25301,0.4698,16,0.16279,0.71236,0.46809,0.46736,2,0.27543,0.69422,0.375,0.60166,3,0.074534,0.57977,0.32,0.59804,12,0.18605,0.58814,0.32353,0.41481,1,0.24444,0.68357,0.48649,0.44904,4,0.20225,0.57291,0.28571,0.61888,8,0.072368,0.57215,0.27273,0.5408,22,0.11976,0.75109,0.55072,0.78808,2,0.1784
0.5395,0.24096,0.30067,8,0.20513,0.57754,0.25532,0.22591,0,0.23645,0.62577,0.25,0.33195,8,0.083333,0.50491,0.13333,0.30065,10,0.11976,0.43966,0.17647,0.23704,11,0.18182,0.63836,0.21622,0.14968,3,0.19048,0.56347,0.33766,0.46037,20,0.11017,0.48824,0.2,0.34578,9,0.12222,0.55654,0.2029,0.22075,4,0.16568
0.53925,0.22289,0.29396,13,0.19221,0.58243,0.25532,0.2342,0,0.23188,0.62194,0.3125,0.361,12,0.097087,0.50455,0.13333,0.31373,11,0.11696,0.42508,0.14706,0.23704,12,0.15151,0.64346,0.21622,0.16561,4,0.17977,0.55471,0.32468,0.47319,18,0.10352,0.4913,0.2,0.3527,5,0.12055,0.56148,0.23188,0.24503,15,0.17778
0.53936,0.22289,0.29262,13,0.19271,0.58155,0.25532,0.2342,0,0.23188,0.62316,0.3125,0.36515,10,0.096154,0.50435,0.13333,0.30392,11,0.11905,0.4282,0.14706,0.23704,13,0.15151,0.64473,0.21622,0.15605,3,0.18605,0.55614,0.32468,0.47086,18,0.10395,0.48981,0.2,0.34578,6,0.12222,0.56073,0.23188,0.24062,14,0.17977
0.55428,0.25301,0.4604,74,0.16503,0.71009,0.46277,0.47461,4,0.26935,0.66976,0.375,0.59336,3,0.075472,0.55737,0.32,0.56863,9,0.19277,0.58064,0.29412,0.4,8,0.22727,0.69159,0.43243,0.39809,14,0.19753,0.56483,0.2987,0.59441,15,0.078364,0.53481,0.27273,0.51591,8,0.12422,0.68901,0.43478,0.766,0,0.14423
0.54826,0.24096,0.46711,89,0.15564,0.71097,0.47872,0.52228,4,0.26012,0.65882,0.375,0.58091,4,0.076923,0.55084,0.34667,0.62745,9,0.19476,0.54213,0.26471,0.42963,16,0.19565,0.7012,0.48649,0.40127,31,0.22086,0.55663,0.28571,0.61072,8,0.073211,0.52869,0.26364,0.52559,5,0.11837,0.67371,0.43478,0.76821,5,0.14388
0.5333,0.24096,0.25101,6,0.22663,0.55133,0.24468,0.19171,0,0.24665,0.57595,0.25,0.361,11,0.07767,0.48675,0.066667,0.14052,6,0.084745,0.44765,0.14706,0.18519,4,0.16949,0.60132,0.16216,0.10191,3,0.17391,0.58391,0.2987,0.30769,4,0.1349,0.45718,0.16364,0.21577,13,0.13534,0.47565,0.13043,0.117,1,0.14754
0.55401,0.24699,0.45235,16,0.16302,0.72254,0.46809,0.46943,1,0.27457,0.67163,0.375,0.63485,3,0.071006,0.53963,0.29333,0.52614,10,0.18644,0.55981,0.29412,0.39259,2,0.22988,0.70729,0.45946,0.42357,7,0.2,0.56056,0.25974,0.62238,21,0.065466,0.51136,0.27273,0.47441,14,0.13245,0.66844,0.43478,0.69978,0,0.15544
0.57038,0.27108,0.52215,70,0.16216,0.7282,0.46809,0.53368,4,0.25036,0.60672,0.25,0.6639,14,0.045454,0.59407,0.37333,0.64052,8,0.20664,0.58139,0.29412,0.48148,8,0.20202,0.74557,0.45946,0.47452,33,0.1828,0.58959,0.32468,0.68531,46,0.075188,0.56152,0.3,0.5823,12,0.12429,0.76209,0.56522,0.82119,7,0.17687
