0.53771,0.19277,0.50336,41,0.1183,0.72872,0.48936,0.5399,3,0.25952,0.73507,0.5,0.64315,30,0.093567,0.6436,0.38667,0.62418,2,0.21804,0.60314,0.29412,0.47407,12,0.20408,0.76887,0.41026,0.56332,4,0.30918,0.58704,0.32432,0.41401,33,0.14371,0.57858,0.27273,0.57576,42,0.073555,0.72197,0.52174,0.47903,1,0.25175
0.48149,0.20482,0.099329,3,0.28333,0.3922,0.14362,0.084974,3,0.2,0.47875,0.375,0.074689,1,0.35294,0.5022,0.17333,0.062092,1,0.2766,0.60576,0.20588,0.074074,1,0.31818,0.35308,0.12821,0.078603,3,0.20833,0.40927,0.13514,0.15287,3,0.11765,0.50373,0.15584,0.083916,1,0.16107,0.41625,0.14493,0.083885,6,0.18692
0.5352,0.19277,0.48188,14,0.1219,0.67082,0.42553,0.44456,10,0.25932,0.66902,0.375,0.3361,1,0.12371,0.72194,0.37333,0.59477,15,0.2179,0.52337,0.23529,0.34074,18,0.2,0.78458,0.47436,0.62882,0,0.33333,0.54894,0.21622,0.23885,8,0.14286,0.54547,0.24675,0.53613,13,0.070763,0.71405,0.52174,0.55629,10,0.2243
0.54331,0.21084,0.48859,17,0.13208,0.65986,0.39362,0.45803,14,0.23492,0.67505,0.4375,0.3444,2,0.14141,0.72552,0.4,0.61111,17,0.22901,0.49291,0.17647,0.38519,17,0.13953,0.77696,0.48718,0.62445,2,0.34389,0.53284,0.16216,0.25478,16,0.10256,0.54742,0.27273,0.55478,19,0.075949,0.73947,0.53623,0.56512,13,0.22769
0.54533,0.20482,0.46711,22,0.1323,0.65331,0.37766,0.45389,17,0.22684,0.67716,0.375,0.3278,5,0.12632,0.72371,0.4,0.62092,17,0.22641,0.49013,0.14706,0.37778,11,0.11765,0.77496,0.5,0.62882,2,0.35135,0.52476,0.13514,0.28662,16,0.07874,0.54248,0.2987,0.55361,21,0.083333,0.7391,0.50725,0.5585,13,0.21739
0.55139,0.21687,0.4953,38,0.13458,0.65235,0.37234,0.40622,5,0.24138,0.68906,0.3125,0.38589,2,0.091743,0.74289,0.38667,0.60458,6,0.22308,0.52958,0.23529,0.41481,7,0.17778,0.76971,0.46154,0.60699,4,0.3318,0.51864,0.18919,0.23885,5,0.125,0.56525,0.2987,0.53613,27,0.085661,0.75336,0.53623,0.53863,2,0.23642
0.53947,0.20482,0.48993,17,0.12806,0.66974,0.43085,0.45181,13,0.25961,0.68044,0.375,0.36515,1,0.11538,0.72865,0.37333,0.60784,17,0.21456,0.52531,0.20588,0.39259,20,0.16092,0.78537,0.47436,0.64192,0,0.32889,0.54202,0.16216,0.24522,12,0.10526,0.54719,0.24675,0.54079,14,0.07024,0.72328,0.52174,0.54525,10,0.22785
0.54167,0.1988,0.49262,15,0.12383,0.66385,0.39894,0.45181,11,0.24038,0.66578,0.375,0.37759,1,0.11215,0.72366,0.38667,0.61438,18,0.22053,0.50622,0.17647,0.38519,18,0.13953,0.78069,0.47436,0.61572,0,0.3379,0.54268,0.16216,0.25159,16,0.10345,0.54218,0.24675,0.54196,15,0.07011,0.72768,0.52174,0.5872,10,0.21493
0.54174,0.22289,0.44161,18,0.14949,0.64798,0.38298,0.39482,2,0.25308,0.70141,0.4375,0.40249,1,0.12389,0.73279,0.41333,0.5915,21,0.24219,0.53614,0.23529,0.42963,11,0.17391,0.79802,0.52564,0.63755,7,0.36607,0.50742,0.21622,0.24522,4,0.14035,0.56888,0.2987,0.56061,26,0.082437,0.75782,0.50725,0.57616,2,0.21212
0.54351,0.21687,0.49262,18,0.13508,0.66299,0.3883,0.45803,9,0.23175,0.68012,0.4375,0.36515,2,0.13462,0.72246,0.4,0.61111,18,0.22901,0.50401,0.17647,0.37037,14,0.14286,0.78063,0.48718,0.62445,1,0.34389,0.5289,0.16216,0.27389,10,0.097561,0.548,0.28571,0.56061,18,0.078853,0.73895,0.53623,0.5585,13,0.22981
